actor_1_name,actor_2_name,actor_1_facebook_likes,actor_2_facebook_likes
Honglei Sun,Ni Yan,9.0,4.0
David Hewlett,Jeremy Northam,686.0,327.0
Ye Liu,Yuanyuan Gao,52.0,32.0
Jim Parsons,Matt Jones,17000.0,523.0
Jon Heder,Tom Arnold,970.0,618.0
Takuya Kimura,Meisa Kuroki,84.0,33.0
Richard Coyle,Kenneth Cranham,567.0,111.0
Rachael Carpani,Michael Dorman,181.0,168.0
Christopher Lambert,Kelly LeBrock,1000.0,445.0
Jacob Vargas,Connor Corum,399.0,116.0
Jason Statham,Brad Pitt,26000.0,11000.0
Gary Daniels,Matt Marr,551.0,85.0
Miko Hughes,Fred Gwynne,969.0,886.0
Tatsuo Matsumura,Tetsu Watanabe,15.0,6.0
Paddy Considine,Caroline Dhavernas,680.0,544.0
Wei Tang,Ching Wan Lau,215.0,27.0
Phoebe Cates,Harry Carey Jr.,767.0,281.0
Harrison Ford,Peter Cushing,11000.0,1000.0
Robert De Niro,Zoey Deutch,22000.0,851.0
Julie Christie,Klaus Kinski,597.0,396.0
Wagner Moura,Selton Mello,585.0,68.0
Lucas Grabeel,Matt Prokop,755.0,734.0
Christian Bale,Jack McGee,23000.0,238.0
Bam Margera,Steve-O,608.0,362.0
Fred Gwynne,Bruce McGill,886.0,655.0
Chloë Grace Moretz,Mireille Enos,17000.0,1000.0
Zoe Ventoura,Damien Garvey,84.0,37.0
Corbin Bernsen,Tom Berenger,1000.0,854.0
Lily Cole,Rupert Everett,785.0,692.0
Radha Mitchell,John Enos III,991.0,465.0
Lauren German,Peter Coyote,683.0,548.0
Lois Smith,Celia Weston,276.0,258.0
Sarah Michelle Gellar,Sean Patrick Thomas,4000.0,656.0
Costas Mandylor,Shawnee Smith,723.0,651.0
Madeline Kahn,Sid Caesar,1000.0,898.0
Nate Parker,Alicia Keys,664.0,551.0
Vincent Pastore,Vinessa Shaw,584.0,580.0
Steven Bauer,Gabrielle Carteris,636.0,330.0
Sylvester Stallone,Peter Boyle,13000.0,595.0
Louise Fletcher,Bud Cort,425.0,394.0
Julie Walters,Fiona Glascott,838.0,55.0
Ryan O'Neal,Steven Berkoff,385.0,293.0
Lee Majors,Jason London,799.0,711.0
Will Ferrell,John Witherspoon,8000.0,723.0
Luke Newberry,Sheridan Smith,358.0,156.0
Shannon Elizabeth,Jake Busey,1000.0,660.0
Matthew McConaughey,Powers Boothe,11000.0,472.0
Ryan Reynolds,Frances Fisher,16000.0,638.0
Liam Neeson,Oliver Platt,14000.0,1000.0
Patricia Tallman,Bridget Fonda,901.0,888.0
Jaime King,Gedde Watanabe,960.0,448.0
Johnny Depp,Leonardo DiCaprio,40000.0,29000.0
Henry Ian Cusick,Alan Van Sprang,866.0,147.0
Eddie Marsan,Sally Hawkins,979.0,594.0
Michael McKean,Dash Mihok,658.0,463.0
Anjelica Huston,Chazz Palminteri,1000.0,979.0
Justin Timberlake,Max Casella,3000.0,275.0
Mekhi Phifer,Andrew Keegan,1000.0,835.0
Milla Jovovich,Wayne Pygram,14000.0,163.0
Frank Finlay,Anthony Zerbe,338.0,275.0
Kate Winslet,Steve Buscemi,14000.0,12000.0
Phyllida Law,David Kennedy,60.0,35.0
Heather O'Rourke,Zelda Rubinstein,887.0,770.0
Sam Riley,Sean Harris,845.0,641.0
Julie Benz,Costas Mandylor,3000.0,723.0
John Cassavetes,Gena Rowlands,917.0,545.0
Nora Dunn,Lina Esco,142.0,79.0
John Howard,Deborra-Lee Furness,172.0,71.0
Shah Rukh Khan,John Abraham,8000.0,1000.0
Minnie Driver,Rupert Everett,893.0,692.0
Romola Garai,Olivia Williams,805.0,766.0
Lena Olin,Giancarlo Giannini,541.0,451.0
Keir Dullea,Gary Lockwood,273.0,117.0
Henry Thomas,Dee Wallace,861.0,725.0
Kristen Stewart,Elena Anaya,17000.0,1000.0
William Hurt,Marc Donato,882.0,450.0
Ricky Schroder,Kelli Williams,665.0,446.0
Antonia Thomas,Johnny Flynn,381.0,102.0
Arjun Rampal,Boman Irani,564.0,154.0
Jon Gries,Taylor Handley,482.0,362.0
Santiago Cabrera,Eduardo Verástegui,639.0,377.0
Karin Viard,Eric Elmosnino,68.0,29.0
Robin Williams,Matt Damon,49000.0,13000.0
Al Pacino,Anthony Hopkins,14000.0,12000.0
Costas Mandylor,Shawnee Smith,723.0,651.0
Bill Murray,Harold Ramis,13000.0,11000.0
Kirsten Dunst,Lindsay Sloane,4000.0,464.0
Frank Grillo,Joseph Julian Soria,798.0,465.0
Paul Walker,Clea DuVall,23000.0,1000.0
Mo'Nique,Gabourey Sidibe,939.0,906.0
Costas Mandylor,Shawnee Smith,723.0,651.0
Deborah Kara Unger,Keegan Connor Tracy,494.0,392.0
Boris Kodjoe,Cicely Tyson,1000.0,907.0
Tom Cruise,Bill Cobbs,10000.0,970.0
Richard Burton,Richard Beymer,726.0,249.0
Lane Smith,Shaun Weiss,633.0,613.0
Sarah Michelle Gellar,Clea DuVall,4000.0,1000.0
Adam Sandler,Kevin Nealon,11000.0,503.0
Eileen Brennan,Patricia Belcher,1000.0,322.0
Keanu Reeves,George Carlin,18000.0,769.0
Oliver Reed,Ron Moody,695.0,275.0
Tom Wilkinson,Penelope Wilton,1000.0,400.0
Diedrich Bader,Andrew Lawrence,759.0,563.0
Tina Turner,Bruce Spence,794.0,531.0
Bill Duke,Vernon Wells,1000.0,745.0
Lauren Cohan,Rupert Evans,4000.0,334.0
Bojana Novakovic,Bokeem Woodbine,2000.0,904.0
John Witherspoon,Mike Epps,723.0,706.0
Lin Shaye,Hayley Kiyoko,852.0,542.0
Mike Starr,Vanity,854.0,841.0
Jason Statham,Brad Pitt,26000.0,11000.0
Jeff Fahey,Austin O'Brien,535.0,211.0
Ari Graynor,Alexis Dziena,904.0,715.0
Matt Damon,Janeane Garofalo,13000.0,1000.0
Erika Christensen,Eva Amurri Martino,931.0,797.0
Albert Brooks,Al Leong,745.0,730.0
Ben Gazzara,Kevin Tighe,623.0,472.0
Jada Pinkett Smith,Salli Richardson-Whitfield,851.0,543.0
Erika Christensen,Shiri Appleby,931.0,855.0
Dane Cook,Danny Woodburn,1000.0,809.0
Ethan Embry,Lauren Ambrose,982.0,945.0
Tom Cruise,William Smith,10000.0,919.0
Bryce Dallas Howard,Oona Laurence,3000.0,424.0
Tom Skerritt,Herbert Lom,1000.0,278.0
Laila Haley,James Ransone,1000.0,412.0
Omari Hardwick,Curtis Armstrong,1000.0,876.0
Marley Shelton,Jessica Capshaw,690.0,533.0
Milla Jovovich,Will Patton,14000.0,537.0
Meryl Streep,Virginia Madsen,11000.0,912.0
Khandi Alexander,Clarence Williams III,556.0,475.0
Billy Drago,Richard Lynch,371.0,324.0
Jurnee Smollett-Bell,Brandon T. Jackson,2000.0,918.0
Bill Murray,Connie Nielsen,13000.0,933.0
David Zayas,Donald Faison,929.0,927.0
Tina Desai,Celia Imrie,220.0,186.0
Julia Ormond,Jane Krakowski,918.0,624.0
Ben Feldman,Chris Noth,1000.0,962.0
Denzel Washington,Nicholas Turturro,18000.0,269.0
Steve Oedekerk,Simon Rhee,176.0,67.0
Reba McEntire,Ariana Richards,651.0,610.0
Kevin Zegers,Lindy Booth,2000.0,683.0
Dennis Quaid,David Carradine,2000.0,926.0
Byron Mann,Paul Ben-Victor,258.0,218.0
Matthew McConaughey,Tye Sheridan,11000.0,1000.0
Wendi McLendon-Covey,Thomas Lennon,655.0,651.0
Harry Styles,Zayn Malik,773.0,734.0
Rob Riggle,Noureen DeWulf,839.0,700.0
Jennifer Jason Leigh,Vincent Schiavelli,1000.0,811.0
Eddie Redmayne,Toby Jones,13000.0,2000.0
Adam Scott,Philip Baker Hall,3000.0,497.0
Leonard Roberts,Nia Long,962.0,826.0
Busy Philipps,Allison Tolman,1000.0,562.0
Chase Ellison,Chad Allen,772.0,232.0
Mila Kunis,Kirsten Dunst,15000.0,4000.0
Gary Cole,Stephen Root,989.0,939.0
Kirsten Dunst,Kirstie Alley,4000.0,980.0
Christoph Waltz,Danny Huston,11000.0,430.0
Jon Favreau,Daniel Stern,4000.0,796.0
Steve Carell,Alexa PenaVega,7000.0,2000.0
Melanie Griffith,Dennis Franz,537.0,376.0
Jasper Cole,Will Forte,1000.0,622.0
Sophie Okonedo,Benedict Wong,460.0,372.0
Hugh Jackman,Kate Winslet,20000.0,14000.0
Johnny Depp,Angelina Jolie Pitt,40000.0,11000.0
Stephen Root,William Morgan Sheppard,939.0,702.0
Steve Carell,Mark Moses,7000.0,353.0
Kurtwood Smith,Stephen Root,1000.0,939.0
Michaela Conlin,T.J. Thyne,1000.0,722.0
Ethan Suplee,Beverly D'Angelo,1000.0,816.0
Daniel Sharman,Johanna Braddy,1000.0,581.0
Nathan Lane,Kelsey Grammer,886.0,808.0
Johannes Silberschneider,Clotilde Mollet,24.0,3.0
Sissy Spacek,Richard Farnsworth,874.0,262.0
Norman Reedus,James Franco,12000.0,11000.0
Beth Grant,Philip Baker Hall,628.0,497.0
Dylan Moran,Iddo Goldberg,427.0,269.0
Bernadette Peters,Randy Quaid,753.0,695.0
Jennifer Ehle,Gillian Jacobs,1000.0,837.0
Jerry Stiller,Tamala Jones,719.0,405.0
Christian Bale,Toby Huss,23000.0,342.0
Al Pacino,Jennifer Garner,14000.0,3000.0
Judy Greer,Evan Ross,2000.0,616.0
Flavio Parenti,Waris Ahluwalia,144.0,110.0
Robert Picardo,Diedrich Bader,823.0,759.0
Gary Oldman,Michael Wincott,10000.0,721.0
Peter Fonda,Lesley Ann Warren,402.0,296.0
Don Cheadle,Loretta Devine,3000.0,912.0
Eric Stoltz,Anthony LaPaglia,902.0,576.0
Cliff Robertson,Tracey Walter,754.0,324.0
Scott Mechlowicz,Tim DeKay,634.0,436.0
Don Johnson,Kevin Nealon,982.0,503.0
Gillian White,Michael Rapaport,1000.0,975.0
Eoin Macken,Stephanie Vogt,533.0,35.0
Frank Langella,William Hootkins,902.0,488.0
Naomi Watts,Maria Dizzia,6000.0,139.0
Demián Bichir,Eddie 'Piolin' Sotelo,749.0,252.0
Miranda Richardson,John Neville,530.0,387.0
Liam Neeson,Oliver Platt,14000.0,1000.0
Charlie Hunnam,Anne Hathaway,16000.0,11000.0
Chris Evans,James Franco,11000.0,11000.0
Krystyna Janda,Olaf Lubaszenko,20.0,3.0
Naseeruddin Shah,Rekha,307.0,200.0
Alicia Witt,Melanie Griffith,975.0,537.0
Matthew McConaughey,Scott A. Martin,11000.0,414.0
Demi Moore,Gary Cole,2000.0,989.0
Philip Seymour Hoffman,Minnie Driver,22000.0,893.0
Jenna Fischer,Lee Majors,966.0,799.0
Natalie Portman,Norah Jones,20000.0,329.0
Beverly D'Angelo,Ben Gazzara,816.0,623.0
Bruce Greenwood,Jeanne Tripplehorn,990.0,711.0
Bashar Rahal,Sergej Trifunovic,603.0,175.0
Wei Zhao,Karen Mok,478.0,83.0
Vincent Gallo,Cheryl Tiegs,787.0,96.0
Isabelle Huppert,François Cluzet,678.0,541.0
Numan Acar,Claire Foy,374.0,362.0
Olivier Martinez,Aitana Sánchez-Gijón,837.0,130.0
Gerard Butler,Ashraf Barhom,18000.0,451.0
Kip Pardue,Ryan Donowho,374.0,181.0
Minnie Driver,Danny Dyer,893.0,798.0
Robin Williams,Daryl Sabara,49000.0,640.0
Danny Dyer,Toby Stephens,798.0,769.0
Joe Mantegna,Dulé Hill,1000.0,922.0
Kristen Stewart,Ally Sheedy,17000.0,793.0
Christopher Lee,Michael Winslow,16000.0,542.0
Ricky Schroder,Nate Parker,665.0,664.0
Jorge Luis Moreno,Andrés Montiel,78.0,61.0
Chris Noth,Jared Gilman,962.0,545.0
Eric Idle,Harvey Weinstein,795.0,474.0
Jeff Bridges,Justin Timberlake,12000.0,3000.0
Adrian Martinez,Scott Porter,806.0,690.0
Stephanie Szostak,Minnie Driver,1000.0,893.0
Madison Pettis,Corbin Bleu,835.0,632.0
Nicholas Hamilton,Reef Ireland,147.0,52.0
Mike Epps,Tamala Jones,706.0,405.0
Drew Fuller,Drew Waters,906.0,848.0
Jim Carter,Leonor Watling,439.0,161.0
Damian Walshe-Howling,Gyton Grantley,122.0,109.0
Zooey Deschanel,Rip Torn,11000.0,826.0
Teryl Rothery,Craig Fairbrass,298.0,258.0
Shane Pollard,Mishael Morgan,485.0,152.0
Jim Sturgess,Kevin Zegers,5000.0,2000.0
Drake Bell,Tom Arnold,1000.0,618.0
Veronica Ferres,Ayelet Zurer,30000.0,744.0
Ingvar Eggert Sigurðsson,Charlotte Bøving,63.0,10.0
Sendhil Ramamurthy,Mark Addy,1000.0,891.0
Ray Winstone,Henry Rollins,1000.0,898.0
Jimi Mistry,Jesse Moss,183.0,136.0
Elaine Hendrix,Luke Perry,670.0,608.0
Kang-ho Song,Woo-sung Jung,398.0,149.0
Boris Kodjoe,Katrina Bowden,1000.0,948.0
Tyler Mane,Callum Rennie,764.0,716.0
Kristen Stewart,Martin Starr,17000.0,985.0
Danny Pino,Victor Rivers,786.0,228.0
John Witherspoon,Mike Epps,723.0,706.0
Hayden Christensen,Jordana Brewster,4000.0,4000.0
Donald Pleasence,Burt Kwouk,742.0,462.0
Mem Ferda,Alfie Allen,31000.0,1000.0
Isabelle Huppert,Emmanuelle Riva,678.0,432.0
Tom Skerritt,Heather O'Rourke,1000.0,887.0
Daniella Alonso,Roger Cross,557.0,290.0
Jonathan Winters,Sid Caesar,924.0,898.0
Carmen Maura,Lola Dueñas,148.0,114.0
John Vernon,Joe Flaherty,187.0,176.0
Jizelle Jade,Michael Angarano,33000.0,947.0
Robert Downey Jr.,Jim Broadbent,21000.0,1000.0
Scott Glenn,Michaela McManus,826.0,476.0
Bárbara Mori,Steven Michael Quezada,594.0,412.0
Alexander Skarsgård,Kirsten Dunst,10000.0,4000.0
Noah Taylor,Keisha Castle-Hughes,509.0,446.0
Shah Rukh Khan,Katrina Kaif,8000.0,3000.0
Tom Skerritt,Yaphet Kotto,1000.0,581.0
Gunnar Hansen,Edwin Neal,383.0,371.0
Kristen Stewart,Scout Taylor-Compton,17000.0,908.0
Topol,Paul Michael Glaser,402.0,343.0
Desmond Llewelyn,Earl Cameron,244.0,189.0
Josh Hutcherson,Shanley Caswell,14000.0,383.0
Riccardo Scamarcio,Alessandro Preziosi,580.0,26.0
Vivica A. Fox,Jada Pinkett Smith,890.0,851.0
Harold Perrineau,Sanaa Lathan,1000.0,886.0
Catherine Hicks,Alex Vincent,311.0,189.0
Michael Moore,Tucker Albrizzi,909.0,203.0
Noel Gugliemi,Zach Gilford,2000.0,971.0
Rosario Dawson,Lauren German,3000.0,683.0
Ethan Embry,Fred Willard,982.0,729.0
Jeff Bridges,Gary Oldman,12000.0,10000.0
Vin Diesel,Nia Long,14000.0,826.0
Don Ameche,Denholm Elliott,392.0,249.0
Oliver Hudson,Crystal Lowe,607.0,318.0
Jennifer Esposito,Tate Taylor,911.0,150.0
Brian Blessed,Derek Jacobi,591.0,520.0
Philip Seymour Hoffman,David Zayas,22000.0,929.0
Carlos Ponce,Freddy Rodríguez,591.0,579.0
Kristin Lehman,Nicky Katt,187.0,127.0
Kieran Culkin,Rory Culkin,1000.0,710.0
Jon Favreau,Matt Ross,4000.0,248.0
Bill Cobbs,Drew Fuller,970.0,906.0
Ronn Moss,Katherine Kelly Lang,177.0,170.0
Anjelica Huston,John Carradine,1000.0,300.0
Emma Bell,John Doman,702.0,616.0
Billy Crudup,Garry Shandling,745.0,591.0
Steve Coogan,Amy Poehler,1000.0,1000.0
Christian Bale,Eddie Izzard,23000.0,776.0
Jung-min Hwang,Jun Kunimura,45.0,5.0
Lea Michele,Heather Morris,2000.0,892.0
Sarunyu Wongkrachang,Chatchai Plengpanich,7.0,6.0
John Amos,Adrienne Barbeau,982.0,602.0
Lambert Wilson,Julie Engelbrecht,186.0,41.0
Lesley Manville,Ruth Sheen,149.0,44.0
Q'orianka Kilcher,Will Patton,679.0,537.0
Jacqueline McKenzie,Vince Colosimo,185.0,62.0
Robert De Niro,Joshua Mikel,22000.0,1000.0
Lars Mikkelsen,Thure Lindhardt,573.0,197.0
Fisher Stevens,Kip Pardue,922.0,374.0
Andrew Garfield,Warren Clarke,10000.0,281.0
Catherine Deneuve,Ronit Elkabetz,963.0,168.0
Sarah Michelle Gellar,Erika Christensen,4000.0,931.0
Paul Hogan,Linda Kozlowski,442.0,162.0
Sean Pertwee,Steven Waddington,722.0,212.0
Stephen Graham,Sarah Polley,1000.0,900.0
Harrison Gilbertson,Gyton Grantley,174.0,109.0
Riccardo Scamarcio,Maïwenn,580.0,236.0
Hayden Christensen,Fisher Stevens,4000.0,922.0
Dee Bradley Baker,James Arnold Taylor,668.0,296.0
Michael Jai White,Mike Dopud,2000.0,368.0
Dianne Wiest,Jami Gertz,967.0,847.0
Jeff Bridges,Beth Grant,12000.0,628.0
David Keith,Frederic Forrest,563.0,236.0
Djimon Hounsou,Christina Milian,3000.0,1000.0
Jane Fonda,David Hemmings,949.0,178.0
Bjørn Sundquist,Louisa Milwood-Haigh,35.0,6.0
Matthew Broderick,Chris Klein,2000.0,841.0
Jacinda Barrett,Brooke Smith,579.0,405.0
Bella Thorne,Romany Malco,35000.0,966.0
Mariah Carey,Max Beesley,736.0,218.0
Abigail Spencer,Cicely Tyson,1000.0,907.0
Yu-mi Jeong,Sung-kee Ahn,28.0,15.0
Abbie Cornish,Paul Schneider,2000.0,552.0
Shah Rukh Khan,Jimmy Shergill,8000.0,327.0
Dianne Wiest,Chris Penn,967.0,455.0
Robert Redford,,0.0,
Mary Elizabeth Mastrantonio,Casey Siemaszko,638.0,107.0
Katrina Kaif,Clive Standen,3000.0,687.0
Padraic Delaney,Orla Fitzgerald,97.0,8.0
Ranbir Kapoor,Madhuri Dixit,964.0,551.0
Martin Kove,William Zabka,668.0,641.0
Peter Ustinov,Deborah Kerr,440.0,426.0
Alexa PenaVega,Paris Hilton,2000.0,716.0
Necati Sasmaz,Bergüzar Korel,205.0,197.0
Bruce Willis,Eric Stoltz,13000.0,902.0
Madeline Kahn,Jim Henson,1000.0,985.0
Jake Gyllenhaal,Michael Papajohn,15000.0,241.0
Brittany Daniel,Lindsay Price,861.0,499.0
Eleanor Parker,Angela Cartwright,354.0,209.0
Tom Hanks,Howard Morris,15000.0,161.0
Steve Carell,Steven Christopher Parker,7000.0,150.0
Marshall Bell,Frances Lee McCain,217.0,107.0
Noah Huntley,Megan Burns,133.0,32.0
Jennifer Freeman,Marques Houston,389.0,363.0
Clint Eastwood,Patrick McGoohan,16000.0,466.0
Boris Kodjoe,Sanaa Lathan,1000.0,886.0
Faizon Love,Lynn Whitfield,585.0,434.0
Joseph Gordon-Levitt,Anna Kendrick,23000.0,10000.0
James Kyson,David Denman,449.0,332.0
Ted Danson,Hal Holbrook,875.0,826.0
Mackenzie Davis,Lola Glaudini,363.0,342.0
Brian Doyle-Murray,Dabney Coleman,484.0,345.0
Tina Gilton,Natalie Stephany Aguilar,861.0,163.0
Keanu Reeves,Denzel Washington,18000.0,18000.0
Telly Savalas,George Lazenby,803.0,314.0
Nick Wechsler,Philip Winchester,666.0,579.0
Miko Hughes,Heather Langenkamp,969.0,449.0
Stephen Collins,Mark Webber,452.0,442.0
Curtis Armstrong,Sean Michael Afable,876.0,801.0
Dave Chappelle,Harland Williams,744.0,503.0
J.K. Simmons,Frances Conroy,24000.0,827.0
Matt Damon,Amr Waked,13000.0,903.0
Christian Bale,Justin Theroux,23000.0,1000.0
Jake Gyllenhaal,Zooey Deschanel,15000.0,11000.0
Colm Feore,Richard Howland,539.0,290.0
Norman Reedus,Julie Benz,12000.0,3000.0
Alexandra Maria Lara,Omar Metwally,471.0,277.0
Christopher Nicholas Smith,Ben Falcone,434.0,265.0
Emma Stone,Dan Byrd,15000.0,1000.0
Jada Pinkett Smith,Joe Morton,851.0,780.0
Eddie Izzard,Udo Kier,776.0,595.0
Cameron Monaghan,Thomas McDonell,1000.0,962.0
Mark Margolis,Michael Rapaport,1000.0,975.0
Barry Corbin,Nia Long,883.0,826.0
Harold Perrineau,John de Lancie,1000.0,905.0
Anthony Hopkins,Vanessa Redgrave,12000.0,898.0
Dominic Cooper,Joseph Gilgun,3000.0,788.0
Jennifer Jason Leigh,Tom Noonan,1000.0,442.0
Jim Broadbent,Imelda Staunton,1000.0,579.0
Catherine Deneuve,Isabelle Huppert,963.0,678.0
Cary-Hiroyuki Tagawa,Tia Carrere,1000.0,1000.0
Janeane Garofalo,Vince Vieluf,1000.0,261.0
Zoë Kravitz,Jeremy Davies,943.0,769.0
Bob Hoskins,Robbie Kay,5000.0,629.0
Colin Firth,Jim Broadbent,14000.0,1000.0
Kurtwood Smith,Laurel Holloman,1000.0,273.0
Faye Dunaway,Marina Sirtis,977.0,649.0
Sean Lennon,Mick Lally,61.0,5.0
James Corden,Karen Pittman,480.0,12.0
Hunter Parrish,Bruce Dern,2000.0,844.0
Jerry Ferrara,Tony Devon,480.0,257.0
Rufus Sewell,Hayley Atwell,3000.0,2000.0
Robert Downey Jr.,Robin Wright,21000.0,18000.0
Anna Friel,Catherine McCormack,735.0,306.0
Alexia Fast,Henry Czerny,553.0,177.0
Will Ferrell,Eddie Griffin,8000.0,489.0
Rupert Grint,Rupert Everett,10000.0,692.0
John de Lancie,Larry Drake,905.0,513.0
Tom Hardy,Jack O'Connell,27000.0,698.0
Brian Dennehy,Brad Renfro,954.0,551.0
Michael Angarano,Chris Owen,947.0,526.0
Ian Tracey,Zen McGrath,144.0,63.0
Mitsuo Iwata,Takeshi Kusao,6.0,5.0
Paul Walker,Olivia Wilde,23000.0,10000.0
Stephen McHattie,Roy Dupuis,413.0,265.0
Rachel Ann Mullins,Josh Henderson,31000.0,920.0
Leehom Wang,Ruby Lin,163.0,20.0
Celia Imrie,Ben Miles,186.0,119.0
Mckenna Grace,Lucy Fry,502.0,206.0
Charlotte Rampling,Ludivine Sagnier,844.0,521.0
Spencer Wilding,Mark Wingett,1000.0,524.0
Delroy Lindo,Joan Chen,848.0,643.0
Scott Takeda,Helena Mattsson,981.0,505.0
Morgan Freeman,Jessica Tandy,11000.0,509.0
Vanessa Williams,Mekhi Phifer,1000.0,1000.0
Françoise Yip,Anita Mui,186.0,147.0
Viggo Mortensen,Reda Kateb,10000.0,154.0
J.K. Simmons,Cameron Bright,24000.0,829.0
Jay Hernandez,Lauren German,1000.0,683.0
Dominic Cooper,Olivia Williams,3000.0,766.0
Frances Conroy,Bridgette Wilson-Sampras,827.0,545.0
Joely Richardson,Beau Bridges,584.0,552.0
Jason Patric,Chi McBride,673.0,466.0
Molly Parker,Paul Gross,611.0,329.0
Ivana Milicevic,Jenny McCarthy,834.0,749.0
Eric Johnson,Brenda Strong,373.0,266.0
J.K. Simmons,Mila Kunis,24000.0,15000.0
Jeff Bridges,Cheech Marin,12000.0,844.0
Sandrine Kiberlain,Edouard Baer,71.0,59.0
Samantha Morton,Om Puri,631.0,163.0
Bob Hoskins,Jenny Agutter,5000.0,659.0
Don Cheadle,Loretta Devine,3000.0,912.0
Mia Wasikowska,Michael McElhatton,3000.0,415.0
Akon,Nathin Butler,262.0,65.0
Saif Ali Khan,Mary Goggin,532.0,249.0
Catherine Deneuve,Gena Rowlands,963.0,545.0
Bruce Dern,Teri Polo,844.0,708.0
Max Riemelt,Elyas M'Barek,287.0,150.0
Keanu Reeves,Bella Heathcote,18000.0,860.0
Joseph Gilgun,Jack O'Connell,788.0,698.0
J.K. Simmons,James Franco,24000.0,11000.0
George Coe,William Hootkins,488.0,488.0
J.K. Simmons,Jennifer Garner,24000.0,3000.0
Darren Shahlavi,Aki Aleong,294.0,284.0
Desmond Llewelyn,Lois Maxwell,244.0,177.0
Al Pacino,Marlon Brando,14000.0,10000.0
Michael Nouri,Cynthia Rhodes,225.0,174.0
Joseph Gordon-Levitt,Chloë Grace Moretz,23000.0,17000.0
Holly Hunter,Ian Mune,1000.0,18.0
Channing Tatum,Alex Pettyfer,17000.0,15000.0
Sullivan Stapleton,Emma Caulfield,1000.0,970.0
Yaphet Kotto,Geoffrey Holder,581.0,547.0
Clint Howard,Frankie Muniz,1000.0,934.0
Ryan Reynolds,Sakina Jaffrey,16000.0,109.0
Gary Dourdan,Loretta Devine,1000.0,912.0
Leonardo DiCaprio,Elizabeth Debicki,29000.0,509.0
Robert Downey Jr.,Tate Donovan,21000.0,650.0
Philip Seymour Hoffman,Michael J. Burg,22000.0,68.0
Quentin Tarantino,Steve Buscemi,16000.0,12000.0
Milla Jovovich,Sarah Polley,14000.0,900.0
Kirsten Dunst,Adam Goldberg,4000.0,1000.0
Farrah Fawcett,Jenny Agutter,1000.0,659.0
Christopher Lee,Hervé Villechaize,16000.0,387.0
Bill Duke,Vanity,1000.0,841.0
MyAnna Buring,Shauna Macdonald,513.0,239.0
Bill Murray,Michael Jordan,13000.0,366.0
Zach Gilford,Allison Miller,971.0,479.0
Lily Tomlin,Mary Tyler Moore,718.0,524.0
Sid Haig,Ken Foree,1000.0,649.0
Sarah Michelle Gellar,Alyson Hannigan,4000.0,3000.0
Kimberly Elise,Rick Fox,637.0,256.0
LL Cool J,Omar Epps,1000.0,865.0
Albert Finney,Helen McCrory,883.0,563.0
Sid Haig,Matthew McGrory,1000.0,340.0
Bernard Fox,Elizabeth MacRae,246.0,29.0
Michael Stuhlbarg,Fred Melamed,816.0,105.0
Bill Murray,Robert Duvall,13000.0,3000.0
Julian Sands,Richard E. Grant,687.0,554.0
Minnie Driver,Nate Parker,893.0,664.0
Colin Firth,Teddy Sears,14000.0,343.0
Irvin Kershner,Barbara Hershey,883.0,618.0
Jonathan Brandis,George Wendt,761.0,412.0
Indira Varma,Martin Henderson,729.0,579.0
Roy Billing,David Gulpilil,116.0,93.0
Jeffrey Jones,Faizon Love,692.0,585.0
Michael J. Pollard,Alun Armstrong,206.0,192.0
Melinda Clarke,Xander Berkeley,787.0,485.0
Anne Hathaway,Nathaniel Lees,11000.0,43.0
Jensen Ackles,Ashley Scott,10000.0,794.0
Shah Rukh Khan,Preity Zinta,8000.0,860.0
Alice Braga,Randy Couture,1000.0,518.0
Matt Walsh,Tim Guinee,490.0,259.0
Bruce McGill,Cheryl Ladd,655.0,476.0
Ed Begley Jr.,Michael McKean,783.0,658.0
Hayden Christensen,Jimmy Fallon,4000.0,787.0
Ezra Miller,Siobhan Fallon Hogan,3000.0,294.0
Samantha Barks,Hans Matheson,2000.0,627.0
Ellen Burstyn,Marley Shelton,1000.0,690.0
Tom Cruise,Shelley Long,10000.0,422.0
Naomi Watts,Jimmy Smits,6000.0,941.0
Catherine Deneuve,Terence Hill,963.0,750.0
Christian Clavier,Isabelle Nanty,106.0,54.0
Nathalie Fay,Chris Pontius,227.0,218.0
Geoff Stults,Susie Abromeit,756.0,216.0
Taylor Negron,Raquel Welch,1000.0,788.0
Joseph Gordon-Levitt,Natalie Portman,23000.0,20000.0
Richard E. Grant,Mark Wingett,554.0,524.0
Matt Damon,Casey Affleck,13000.0,0.0
Olivia Williams,Luke Newberry,766.0,358.0
Steve Carell,Josh Charles,7000.0,1000.0
Lynn Cohen,Marian Seldes,474.0,403.0
Leonid Yarmolnik,Yuriy Tsurilo,4.0,4.0
Chris Hemsworth,Mike Starr,26000.0,854.0
Emily Watson,Julie Walters,876.0,838.0
Norman Reedus,David Della Rocco,12000.0,333.0
Michael Wong,Louis Koo,91.0,82.0
Alden Ehrenreich,Bruce Dern,1000.0,844.0
Erin Fitzgerald,Wendee Lee,99.0,62.0
Debi Derryberry,Kate Higgins,122.0,35.0
Clint Eastwood,Chris Penn,16000.0,455.0
Ben Browder,Christopher Judge,878.0,847.0
Milla Jovovich,Adam Goldberg,14000.0,1000.0
Lucas Grabeel,Corbin Bleu,755.0,632.0
Gordon Pinsent,Justin Edward Seale,149.0,147.0
